ts,idx,r_face,g_face,b_face,conf,r_combined,g_combined,b_combined
0.04055366598186083,0,132.2027749928543,84.97615299458668,53.66099412820449,0.0,132.2027749928543,84.97615299458668,53.66099412820449
0.3446563750039786,1,153.85405817296368,103.570024378269,70.60232061822609,0.0,153.85405817296368,103.570024378269,70.60232061822609
0.4411764579999726,2,155.50822416893396,107.00098237281476,74.00996040610438,0.0,155.50822416893396,107.00098237281476,74.00996040610438
0.5417873330006842,3,155.970087332361,106.53317503231239,72.3912480879371,0.0,155.970087332361,106.53317503231239,72.3912480879371
0.6420807499962393,4,157.88507126241637,107.40909111360743,73.53865628013637,0.0,157.88507126241637,107.40909111360743,73.53865628013637
0.7418267909961287,5,159.5286349690521,107.90710585191296,73.5729248882849,0.0,159.5286349690521,107.90710585191296,73.5729248882849
0.8431766249996144,6,157.38442482919945,105.80227506497323,72.02473658197017,0.0,157.38442482919945,105.80227506497323,72.02473658197017
0.9451002499845345,7,156.3124050318886,104.71008902822058,70.97516690022607,0.0,156.3124050318886,104.71008902822058,70.97516690022607
1.045046540995827,8,154.73281736760126,103.05930655857642,69.22575787076372,0.0,154.73281736760126,103.05930655857642,69.22575787076372
1.1446584579825867,9,156.29508172058542,104.03139442518776,69.8979831624302,0.0,156.29508172058542,104.03139442518776,69.8979831624302
1.2446104160044342,10,157.59965792337604,105.39622276653346,70.75369133955527,0.0,157.59965792337604,105.39622276653346,70.75369133955527
1.3428217500040773,11,160.57061509948807,106.65551349850286,70.99776785714286,0.0,160.57061509948807,106.65551349850286,70.99776785714286
1.4441102079872508,12,163.58613409064841,107.06692416671916,70.41217778165482,0.0,163.58613409064841,107.06692416671916,70.41217778165482
4.246063333004713,95,191.75417571795325,130.16994418517632,87.7368284291817,0.0,191.75417571795325,130.16994418517632,87.7368284291817
4.3466893330041785,96,171.7933832783226,119.00923705269157,87.02961674542303,0.0,171.7933832783226,119.00923705269157,87.02961674542303
4.4126859579992015,97,169.3008468569081,116.07990024042982,83.98540350836586,0.0,169.3008468569081,116.07990024042982,83.98540350836586
4.480807582993293,98,164.50008876477813,113.08970520497466,81.43790543912175,0.0,164.50008876477813,113.08970520497466,81.43790543912175
4.578523040981963,99,161.29306579281294,114.30245762099621,85.02965557739367,0.0,161.29306579281294,114.30245762099621,85.02965557739367
4.67860354098957,100,154.86734770784525,109.50584265499288,80.42702098394015,0.0,154.86734770784525,109.50584265499288,80.42702098394015
4.778908332984429,101,148.44425275630613,105.9263370893304,79.98648125143659,0.0,148.44425275630613,105.9263370893304,79.98648125143659
4.880157999985386,102,142.63120193231617,96.77603772186654,68.20121008411806,0.0,142.63120193231617,96.77603772186654,68.20121008411806
4.979896790988278,103,139.85590375772847,94.42656301362149,64.72124865598967,0.0,139.85590375772847,94.42656301362149,64.72124865598967
5.079840457998216,104,135.18977636690315,90.16257110595053,61.55122682176819,0.0,135.18977636690315,90.16257110595053,61.55122682176819
5.178547957999399,105,131.65535697339703,86.33450669028564,58.03272451206782,0.0,131.65535697339703,86.33450669028564,58.03272451206782
5.280393249995541,106,125.44618399228737,83.8932618569729,57.81484179210759,0.0,125.44618399228737,83.8932618569729,57.81484179210759
5.413324833003571,108,118.40290167061978,77.84760321061496,51.65594599704376,0.0,118.40290167061978,77.84760321061496,51.65594599704376
5.54632662498625,110,125.2328046736846,83.16737339789586,55.97885670021326,0.0,125.2328046736846,83.16737339789586,55.97885670021326
5.646360207989346,111,128.36455113910242,85.3594773422111,58.70691067148583,0.0,128.36455113910242,85.3594773422111,58.70691067148583
5.745971083000768,112,128.45224900702775,85.05039800840999,58.80397698817539,0.0,128.45224900702775,85.05039800840999,58.80397698817539
5.81547866598703,113,133.9020427509024,88.56279069017606,61.40924501564588,0.0,133.9020427509024,88.56279069017606,61.40924501564588
5.944597958005033,115,139.53792111716953,92.84910198542565,65.25056050030892,0.0,139.53792111716953,92.84910198542565,65.25056050030892
6.0485660409904085,116,149.53140877901538,101.39324576601456,73.31977300028754,0.0,149.53140877901538,101.39324576601456,73.31977300028754
6.145083082985366,117,154.28787484607247,102.94781928762625,73.59367899821358,0.0,154.28787484607247,102.94781928762625,73.59367899821358
6.24491270800354,118,153.1784860395436,104.24444877770517,77.66628200893201,0.0,153.1784860395436,104.24444877770517,77.66628200893201
6.345586124982219,119,155.0763747055975,104.89212159312746,77.95813393171366,0.0,155.0763747055975,104.89212159312746,77.95813393171366
6.4445614159922116,120,159.10109953581414,108.27675478449521,80.4472821531461,0.0,159.10109953581414,108.27675478449521,80.4472821531461
6.546048582997173,121,153.08751563827323,102.2379226195073,74.8344536257626,0.0,153.08751563827323,102.2379226195073,74.8344536257626
6.646171290980419,122,155.97603038941895,108.88468477374391,82.41197404745948,0.0,155.97603038941895,108.88468477374391,82.41197404745948
6.745691457996145,123,153.99265832763888,105.06736562715444,77.60691614757005,0.0,153.99265832763888,105.06736562715444,77.60691614757005
6.846175874990877,124,152.5640809979744,102.87660305841126,75.0162348915819,0.0,152.5640809979744,102.87660305841126,75.0162348915819
6.947265458002221,125,151.70973365726368,101.79981553965898,74.03506513956643,0.0,151.70973365726368,101.79981553965898,74.03506513956643
7.046976999990875,126,155.3156472451392,104.14245506664803,75.04291391202266,0.0,155.3156472451392,104.14245506664803,75.04291391202266
7.146287790994393,127,159.83759236876082,107.21999732164932,76.5765544735324,0.0,159.83759236876082,107.21999732164932,76.5765544735324
7.247675165999681,128,155.73826973251596,104.87657411139158,76.00002828274258,0.0,155.73826973251596,104.87657411139158,76.00002828274258
7.346430374978809,129,154.88794928545306,106.0699728879098,78.53120637640647,0.0,154.88794928545306,106.0699728879098,78.53120637640647
7.413613707991317,130,153.08176411392498,103.38402074917104,75.28398889419805,0.0,153.08176411392498,103.38402074917104,75.28398889419805
7.482092666003155,131,151.53300384404173,103.23244024393769,76.14062448818366,0.0,151.53300384404173,103.23244024393769,76.14062448818366
7.546336250001332,132,152.05848380270353,103.47228144152209,75.97838070222966,0.0,152.05848380270353,103.47228144152209,75.97838070222966
7.612665458000265,133,154.0840906259169,104.58821838964964,76.181846681913,0.0,154.0840906259169,104.58821838964964,76.181846681913
7.681300083000679,134,155.31135570448455,104.93780557609291,75.67095566314484,0.0,155.31135570448455,104.93780557609291,75.67095566314484
7.745457082986832,135,155.54874230831223,105.25769737653005,75.69541200898826,0.0,155.54874230831223,105.25769737653005,75.69541200898826
7.814157832995988,136,152.46429085965696,102.786391627663,73.88605139988401,0.0,152.46429085965696,102.786391627663,73.88605139988401
7.880302082980052,137,149.99305104799913,101.10183450849193,72.44558230622864,0.0,149.99305104799913,101.10183450849193,72.44558230622864
7.946798416000092,138,148.44573455924922,100.30859601145677,72.15190514640909,0.0,148.44573455924922,100.30859601145677,72.15190514640909
8.013320875004865,139,147.4754728008182,99.95522677826948,72.77483092454601,0.0,147.4754728008182,99.95522677826948,72.77483092454601
8.079312665999169,140,149.38348907040717,102.08224177393276,75.0341704638515,0.0,149.38348907040717,102.08224177393276,75.0341704638515
8.147436250001192,141,151.73431774112035,103.36226573089424,75.7651525564223,0.0,151.73431774112035,103.36226573089424,75.7651525564223
8.213223625003593,142,152.4567284403119,103.7567100068161,75.60663991666345,0.0,152.4567284403119,103.7567100068161,75.60663991666345
8.311676207988057,143,151.7745054107478,103.54516634280354,75.6673122989815,0.0,151.7745054107478,103.54516634280354,75.6673122989815
8.381844082992757,144,151.71968460557056,103.86308261395456,76.32962943018575,0.0,151.71968460557056,103.86308261395456,76.32962943018575
8.44564579098369,145,150.6114990303171,103.54262253642527,76.75143173266588,0.0,150.6114990303171,103.54262253642527,76.75143173266588
8.512322291004239,146,151.06404086862523,103.5419955174731,76.34815753118778,0.0,151.06404086862523,103.5419955174731,76.34815753118778
8.579961832991103,147,152.29509081777852,103.90941031221227,76.03014145810664,0.0,152.29509081777852,103.90941031221227,76.03014145810664
8.644634166004835,148,154.1009420406214,104.87922487514257,76.32431024757388,0.0,154.1009420406214,104.87922487514257,76.32431024757388
8.712891915987711,149,153.63955159761042,104.46396304420342,76.11547877770927,0.0,153.63955159761042,104.46396304420342,76.11547877770927
8.780909041000996,150,153.6744084033745,104.1353093691986,75.73566734292629,0.0,153.6744084033745,104.1353093691986,75.73566734292629
8.846160624991171,151,153.8312206941422,103.91788751037623,74.92149769292323,0.0,153.8312206941422,103.91788751037623,74.92149769292323
8.91253229099675,152,152.2038600876487,102.69764455433189,74.05314267420766,0.0,152.2038600876487,102.69764455433189,74.05314267420766
8.979084958002204,153,151.7700794551646,102.58026242905788,74.10070737797957,0.0,151.7700794551646,102.58026242905788,74.10070737797957
9.045972833002452,154,151.7191494462465,102.5424604889885,74.06323578021308,0.0,151.7191494462465,102.5424604889885,74.06323578021308
9.112270624988014,155,152.63401121558192,102.90874362086362,74.17384700308538,0.0,152.63401121558192,102.90874362086362,74.17384700308538
9.18196479100152,156,151.9018525847189,101.73946575848954,73.68429882891972,0.0,151.9018525847189,101.73946575848954,73.68429882891972
9.280488916003378,157,152.4569666131776,102.84257718548605,74.92035932803878,0.0,152.4569666131776,102.84257718548605,74.92035932803878
9.381419290992199,158,154.45144009675207,104.12759935852476,75.39669481019233,0.0,154.45144009675207,104.12759935852476,75.39669481019233
9.481531875004293,159,154.62423895828033,104.17092639596265,75.55343677992316,0.0,154.62423895828033,104.17092639596265,75.55343677992316
9.57750099999248,160,154.3529457868768,103.69486412543222,74.6311491694782,0.0,154.3529457868768,103.69486412543222,74.6311491694782
9.680199499998707,161,151.56354402077446,101.84875036786549,73.95364432080463,0.0,151.56354402077446,101.84875036786549,73.95364432080463
9.776349916006438,162,151.0567155801892,101.66663248656631,73.84793633146782,0.0,151.0567155801892,101.66663248656631,73.84793633146782
9.8780542909808,163,153.03053230026345,102.7724547551087,74.55751515075019,0.0,153.03053230026345,102.7724547551087,74.55751515075019
9.977048832981382,164,152.10991178147665,102.35833463475933,74.40798978713514,0.0,152.10991178147665,102.35833463475933,74.40798978713514
10.079063665994909,165,151.4273967921748,101.79053919370111,73.90722508169063,0.0,151.4273967921748,101.79053919370111,73.90722508169063
10.176360624987865,166,154.81210244995282,104.08238605666371,75.36634574517898,0.0,154.81210244995282,104.08238605666371,75.36634574517898
10.246443957992597,167,154.4476952315197,104.23495746826977,75.44501081498024,0.0,154.4476952315197,104.23495746826977,75.44501081498024
10.346007624990307,168,153.73877241255414,102.74336628726566,73.90851479993914,0.0,153.73877241255414,102.74336628726566,73.90851479993914
10.444034082989674,169,154.84982836261628,103.7651963679315,74.6632899010778,0.0,154.84982836261628,103.7651963679315,74.6632899010778
10.54582562498399,170,157.93410329581067,105.31010912728324,75.72974104218063,0.0,157.93410329581067,105.31010912728324,75.72974104218063
10.643891874991823,171,160.60207877481378,107.68738729182137,77.14156776514628,0.0,160.60207877481378,107.68738729182137,77.14156776514628
10.746314082993194,172,159.7108601623116,105.19829290406967,73.78363097892327,0.0,159.7108601623116,105.19829290406967,73.78363097892327
10.814926666003885,173,155.94813285343554,101.59782985313147,70.63272792199068,0.0,155.94813285343554,101.59782985313147,70.63272792199068
10.912126540992176,174,156.35721347336425,100.93580010550274,69.46496829384358,0.0,156.35721347336425,100.93580010550274,69.46496829384358
11.013974290981423,175,157.79950791280547,102.58413570181179,71.5038705315337,0.0,157.79950791280547,102.58413570181179,71.5038705315337
11.111219874990638,176,159.91382538214177,103.69128746163899,71.81824222134121,0.0,159.91382538214177,103.69128746163899,71.81824222134121
11.212109832995338,177,159.57009068211138,103.02020995182802,71.02484522781909,0.0,159.57009068211138,103.02020995182802,71.02484522781909
11.31199225000455,178,158.3314956746161,103.479306773735,72.6694853402884,0.0,158.3314956746161,103.479306773735,72.6694853402884
11.411901999992551,179,157.1994403168265,102.71554893682017,72.25534135582248,0.0,157.1994403168265,102.71554893682017,72.25534135582248
11.51221537499805,180,155.76826361933715,101.59908616306109,71.2999701419614,0.0,155.76826361933715,101.59908616306109,71.2999701419614
11.611289249995025,181,154.79908918512592,101.81694234955854,72.22825455802146,0.0,154.79908918512592,101.81694234955854,72.22825455802146
11.7115049159911,182,156.97498859081975,105.3308484701044,75.90642341288093,0.0,156.97498859081975,105.3308484701044,75.90642341288093
11.812662415992236,183,156.7051501696399,103.80211984393878,73.97036819523362,0.0,156.7051501696399,103.80211984393878,73.97036819523362
11.911593124998035,184,153.13911095327327,98.86530367829293,67.96762414616454,0.0,153.13911095327327,98.86530367829293,67.96762414616454
12.012148790992796,185,152.6575173132226,99.88326596337814,71.30895665825459,0.0,152.6575173132226,99.88326596337814,71.30895665825459
12.081717583001591,186,148.45418983371928,98.27810718187955,71.10110903524375,0.0,148.45418983371928,98.27810718187955,71.10110903524375
12.146894415986026,187,147.99778131390062,98.51473517505698,71.62548238469068,0.0,147.99778131390062,98.51473517505698,71.62548238469068
12.213569540996104,188,147.271003779768,98.05716200867671,71.28829016701734,0.0,147.271003779768,98.05716200867671,71.28829016701734
12.278540290979436,189,148.6088059631522,99.1247330176738,72.1593042989077,0.0,148.6088059631522,99.1247330176738,72.1593042989077
12.348995915992418,190,149.7934103210499,99.99554941795803,72.81690702157633,0.0,149.7934103210499,99.99554941795803,72.81690702157633
12.414987875003135,191,151.33476728778618,101.92076122943392,75.21018835770995,0.0,151.33476728778618,101.92076122943392,75.21018835770995
12.51416154098115,192,152.47975006035884,102.44594010241183,74.91799486139088,0.0,152.47975006035884,102.44594010241183,74.91799486139088
12.61269858299056,193,153.70258212332408,102.43796025232892,74.41837614357651,0.0,153.70258212332408,102.43796025232892,74.41837614357651
12.681954290979775,194,152.91282879251244,101.54674668461375,73.61424700717302,0.0,152.91282879251244,101.54674668461375,73.61424700717302
12.747819457988953,195,151.98447034377946,100.96682595869171,73.52459491096202,0.0,151.98447034377946,100.96682595869171,73.52459491096202
12.814305957988836,196,150.82247166052824,100.65955373393142,73.88003733214865,0.0,150.82247166052824,100.65955373393142,73.88003733214865
12.882018749980489,197,150.94960064594972,101.06818115689013,74.39750640130354,0.0,150.94960064594972,101.06818115689013,74.39750640130354
12.980375832994469,198,152.30559339411914,101.83969204291625,74.87011790984657,0.0,152.30559339411914,101.83969204291625,74.87011790984657
13.081632665998768,199,152.5417128188241,101.69794223745659,74.51212055442463,0.0,152.5417128188241,101.69794223745659,74.51212055442463
13.180283624998992,200,153.2329445864482,102.26069300718328,74.75506725179211,0.0,153.2329445864482,102.26069300718328,74.75506725179211
13.249622915987857,201,153.38278505416207,102.46146896424075,74.69744739103902,0.0,153.38278505416207,102.46146896424075,74.69744739103902
13.314165916002821,202,153.9788012134365,102.13911442400845,73.99220427029316,0.0,153.9788012134365,102.13911442400845,73.99220427029316
13.408254582987865,203,150.9527746179473,98.62279797713491,70.60752693128121,0.0,150.9527746179473,98.62279797713491,70.60752693128121
13.505385665979702,204,150.1367068005154,99.03340964202123,71.70416300855403,0.0,150.1367068005154,99.03340964202123,71.70416300855403
13.575257874996169,205,150.12867047495777,98.97524181790436,71.61522777123042,0.0,150.12867047495777,98.97524181790436,71.61522777123042
13.640339250006946,206,150.3670345800988,98.68869254293108,71.7127809927076,0.0,150.3670345800988,98.68869254293108,71.7127809927076
13.711538915988058,207,146.53172262187275,97.49049455822292,72.16508521607166,0.0,146.53172262187275,97.49049455822292,72.16508521607166
13.78111195800011,208,148.88475754625847,98.33517211026694,72.09408905946373,0.0,148.88475754625847,98.33517211026694,72.09408905946373
13.847489207983017,209,152.53446203459396,102.17433304016417,75.14655159777192,0.0,152.53446203459396,102.17433304016417,75.14655159777192
13.914693500002613,210,152.49365763276762,102.35687007557485,75.2435955064392,0.0,152.49365763276762,102.35687007557485,75.2435955064392
13.981425165984547,211,152.6332935475793,102.20347397262277,74.79017797575202,0.0,152.6332935475793,102.20347397262277,74.79017797575202
14.048617249995004,212,153.46431888135365,102.75896885736128,75.41916397094643,0.0,153.46431888135365,102.75896885736128,75.41916397094643
14.116532874992117,213,154.24294729979195,103.61774218360829,76.13213694435491,0.0,154.24294729979195,103.61774218360829,76.13213694435491
14.21431162499357,214,156.87938292257064,105.20410445439272,76.96874347983645,0.0,156.87938292257064,105.20410445439272,76.96874347983645
14.314339582982939,215,156.15903761851362,104.40666913486183,76.30174758948549,0.0,156.15903761851362,104.40666913486183,76.30174758948549
14.413933999981964,216,157.0744095251082,105.3613541270445,77.65700962414864,0.0,157.0744095251082,105.3613541270445,77.65700962414864
14.514055874984479,217,158.08285081420354,105.86707167878663,77.17690595056268,0.0,158.08285081420354,105.86707167878663,77.17690595056268
14.61398762499448,218,147.995378818781,97.9121617753351,70.74794793075563,0.0,147.995378818781,97.9121617753351,70.74794793075563
14.714724290999584,219,146.19062148253832,95.95393183982773,68.32565624776483,0.0,146.19062148253832,95.95393183982773,68.32565624776483
14.812992166000186,220,147.0714355195419,96.80001651815621,69.35780345229465,0.0,147.0714355195419,96.80001651815621,69.35780345229465
14.915314874990145,221,144.9421678165389,94.55273997866816,66.84149751703913,0.0,144.9421678165389,94.55273997866816,66.84149751703913
15.014340458001243,222,148.32047027966212,94.67618302450707,64.81535045274633,0.0,148.32047027966212,94.67618302450707,64.81535045274633
15.112275332998252,223,142.709532042993,94.31332824737774,68.45774189462647,0.0,142.709532042993,94.31332824737774,68.45774189462647
15.212143290991662,224,136.7013834418456,88.33128453068275,63.02358266147179,0.0,136.7013834418456,88.33128453068275,63.02358266147179
15.312718208006117,225,142.67022344715951,92.86427160088846,66.35277887208007,0.0,142.67022344715951,92.86427160088846,66.35277887208007
15.413505790987983,226,138.17976508106912,91.95569852070538,68.8072117585766,0.0,138.17976508106912,91.95569852070538,68.8072117585766
15.513435625005513,227,127.12069128658788,83.0797423712939,61.93462896109749,0.0,127.12069128658788,83.0797423712939,61.93462896109749
15.617050750006456,228,129.19135832014513,83.0817045586135,61.486449222217935,0.0,129.19135832014513,83.0817045586135,61.486449222217935
15.712582790991291,229,137.57131591968005,87.68023371679105,63.26681750711252,0.0,137.57131591968005,87.68023371679105,63.26681750711252
15.81336050000391,230,143.1798395149719,89.79789492687532,63.15483589493816,0.0,143.1798395149719,89.79789492687532,63.15483589493816
15.948953874991275,232,152.70962807735117,95.41938449820844,66.71968936663532,0.0,152.70962807735117,95.41938449820844,66.71968936663532
16.07953129100497,234,157.82541403580333,99.64981873577045,70.5005785471391,0.0,157.82541403580333,99.64981873577045,70.5005785471391
16.179363832983654,235,159.97439071821026,105.67150549709396,77.28956109069064,0.0,159.97439071821026,105.67150549709396,77.28956109069064
16.280243874993175,236,159.10091651618865,107.89648861266255,80.37659401727348,0.0,159.10091651618865,107.89648861266255,80.37659401727348
16.38239587499993,237,153.71790571389172,103.02955339140028,76.3239542918479,0.0,153.71790571389172,103.02955339140028,76.3239542918479
16.480981875007274,238,150.70643665903222,98.9572748990981,71.07891695778154,0.0,150.70643665903222,98.9572748990981,71.07891695778154
16.548631999990903,239,152.51623823319773,99.31883222487646,70.1059182572148,0.0,152.51623823319773,99.31883222487646,70.1059182572148
16.615006499981973,240,153.3015932602907,99.12676939194203,69.37797546815662,0.0,153.3015932602907,99.12676939194203,69.37797546815662
16.7161223749863,241,152.12303072007523,97.53231244294447,67.71695102215828,0.0,152.12303072007523,97.53231244294447,67.71695102215828
16.814060415985296,242,153.00252462185887,98.66433742267708,68.92640200610599,0.0,153.00252462185887,98.66433742267708,68.92640200610599
16.91442191597889,243,153.14498333185827,99.69180163436292,70.77793020031271,0.0,153.14498333185827,99.69180163436292,70.77793020031271
17.01828749998822,244,151.90484792845086,97.98266494088381,69.1837523234484,0.0,151.90484792845086,97.98266494088381,69.1837523234484
17.11555791599676,245,151.5896807705249,97.98620983344549,69.3890495317407,0.0,151.5896807705249,97.98620983344549,69.3890495317407
17.214684874983504,246,154.19770784675558,99.43325232944538,70.17456396214061,0.0,154.19770784675558,99.43325232944538,70.17456396214061
17.313413958007004,247,156.9572447403253,103.22236552464743,74.11668504029711,0.0,156.9572447403253,103.22236552464743,74.11668504029711
17.417369083006633,248,155.38345927484843,104.77332442081699,77.92782428417001,0.0,155.38345927484843,104.77332442081699,77.92782428417001
17.51451566600008,249,152.70709537184717,102.36561031207215,75.92954205422801,0.0,152.70709537184717,102.36561031207215,75.92954205422801
17.615385665994836,250,155.19182782561788,105.08753221839382,78.66123129189731,0.0,155.19182782561788,105.08753221839382,78.66123129189731
17.714666832995135,251,155.20468578620876,105.26109682639576,78.48057538433876,0.0,155.20468578620876,105.26109682639576,78.48057538433876
17.815345665992936,252,153.7482736985745,103.97601744318982,77.96386062276724,0.0,153.7482736985745,103.97601744318982,77.96386062276724
17.91580312498263,253,152.83102668443988,103.28614463128203,77.45518125512181,0.0,152.83102668443988,103.28614463128203,77.45518125512181
18.01544891600497,254,153.5183635477922,103.87473120150318,77.87742788545182,0.0,153.5183635477922,103.87473120150318,77.87742788545182
18.11543641600292,255,154.54845403647232,104.53462159227115,77.99858489818835,0.0,154.54845403647232,104.53462159227115,77.99858489818835
18.215231540991226,256,154.32791789347948,103.69876637642284,76.7067699110408,0.0,154.32791789347948,103.69876637642284,76.7067699110408
18.314710457983892,257,156.8722849318496,105.40580407720698,77.73817533519146,0.0,156.8722849318496,105.40580407720698,77.73817533519146
18.416057833004743,258,155.24958366287802,103.8681797581068,76.24279963387215,0.0,155.24958366287802,103.8681797581068,76.24279963387215
18.513797166000586,259,155.80008399832002,106.28436495647769,79.02300941105642,0.0,155.80008399832002,106.28436495647769,79.02300941105642
18.615565207990585,260,156.11344097531295,105.96369430579186,78.73891937367841,0.0,156.11344097531295,105.96369430579186,78.73891937367841
18.71516366599826,261,155.47406451279323,105.09516449506589,77.50317799739999,0.0,155.47406451279323,105.09516449506589,77.50317799739999
18.816057624993846,262,156.055158258535,104.64859392701065,76.63528133511576,0.0,156.055158258535,104.64859392701065,76.63528133511576
18.914398124994477,263,154.7044901194723,102.0031616958087,73.40122486031734,0.0,154.7044901194723,102.0031616958087,73.40122486031734
19.015291832998628,264,149.89672085564823,97.88508919334811,70.61529334758723,0.0,149.89672085564823,97.88508919334811,70.61529334758723
19.114453165995656,265,144.34001313561254,92.92028135198883,66.36852822046218,0.0,144.34001313561254,92.92028135198883,66.36852822046218
19.215926250006305,266,145.3813690862592,93.67181730977293,67.44271506874055,0.0,145.3813690862592,93.67181730977293,67.44271506874055
19.314699790993473,267,145.41396224065528,93.12542460237846,66.73482500501567,0.0,145.41396224065528,93.12542460237846,66.73482500501567
19.41814566598623,268,148.31888359432804,95.80028814629279,69.24447634756756,0.0,148.31888359432804,95.80028814629279,69.24447634756756
19.51368316600565,269,153.8113701354685,98.9517469205883,70.93283425381352,0.0,153.8113701354685,98.9517469205883,70.93283425381352
19.614065957983257,270,159.48860489046874,102.22513255187313,72.58704054798915,0.0,159.48860489046874,102.22513255187313,72.58704054798915
19.71287483299966,271,162.88258851021402,102.53724601674416,70.82406413310756,0.0,162.88258851021402,102.53724601674416,70.82406413310756
19.814464458002476,272,162.79798897178074,102.19580049989506,70.3570929766652,0.0,162.79798897178074,102.19580049989506,70.3570929766652
21.67949204100296,326,179.6092130294312,117.09958734991335,82.82826380251504,0.0,179.6092130294312,117.09958734991335,82.82826380251504
21.777644165995298,327,172.56728213997962,115.43922849471367,83.81610067155079,0.0,172.56728213997962,115.43922849471367,83.81610067155079
21.84618933298043,328,168.84781137339945,113.32446095832701,82.74435602106638,0.0,168.84781137339945,113.32446095832701,82.74435602106638
21.9140182499832,329,167.19028554643288,110.32455871870769,79.21831638322915,0.0,167.19028554643288,110.32455871870769,79.21831638322915
21.978258916002233,330,166.62763228760625,108.8042062949978,77.4224536583252,0.0,166.62763228760625,108.8042062949978,77.4224536583252
22.047297124983743,331,164.8764146495622,106.46620179073994,74.74436559259328,0.0,164.8764146495622,106.46620179073994,74.74436559259328
22.11225474998355,332,168.369921524226,109.68699683754343,77.45036700113224,0.0,168.369921524226,109.68699683754343,77.45036700113224
22.182665208005346,333,165.28358331165015,107.70792294493441,76.07898380766439,0.0,165.28358331165015,107.70792294493441,76.07898380766439
22.28178587500588,334,165.59166496550404,109.96018376169512,78.96362703529807,0.0,165.59166496550404,109.96018376169512,78.96362703529807
22.38034933299059,335,165.31685855356932,107.38726438581621,75.04374565261185,0.0,165.31685855356932,107.38726438581621,75.04374565261185
22.4465004579979,336,168.67201718648042,110.36462000714234,77.41538855618232,0.0,168.67201718648042,110.36462000714234,77.41538855618232
22.513335665978957,337,168.13619129236736,110.84828063815286,78.39171190661962,0.0,168.13619129236736,110.84828063815286,78.39171190661962
22.58116170798894,338,167.64785220274752,109.41608147797253,76.44470108953102,0.0,167.64785220274752,109.41608147797253,76.44470108953102
22.64746320800623,339,165.28311385865317,107.8079557294856,75.0365491759572,0.0,165.28311385865317,107.8079557294856,75.0365491759572
22.715209916001186,340,165.81885527805863,106.9928535992615,73.68898713271079,0.0,165.81885527805863,106.9928535992615,73.68898713271079
22.981370624998817,347,160.78047431425438,102.85432348081513,70.51688767752655,0.0,160.78047431425438,102.85432348081513,70.51688767752655
25.115706874988973,409,161.25846425683287,102.68889912073632,68.87388572844262,0.0,161.25846425683287,102.68889912073632,68.87388572844262
